                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 3.1948,                 4.0246,                 3.7544,                0.00517,                 0.0194,                0.00342,                0.00102,                 2.8367,                 6.9631,                  2.184,             0.00041579,             0.00041579,             0.00041579
