                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 4.4368,                 6.1862,                 4.7906,                 4.0619,                0.00117,                0.00142,                0.00073,                0.00022,                      0,                      0,                      0,                      0,                 4.3971,                0.69617,                 9.0336,                  2.783,              0.0002541,              0.0002541,              0.0002541
